ID Transacao,Item,Quantidade,Preco Unitario,Gasto Total,Metodo Pagamento,Localidade,Data Transacao
TXN_8918253,Nao Sabemos,3,Nao Sabemos,12.0,Carteira Digital,,2023-09-07
TXN_7292662,Sanduiche,1,4.0,4.0,,Loja,ERRO
TXN_1209852,Cookie,2,1.0,2.0,Cartao de Credito,Loja,2023-11-18
TXN_4367311,Cafe,5,2.0,10.0,,Loja,2023-02-26
TXN_5985513,ERRO,ERRO,4.0,8.0,Cartao de Credito,,2023-08-02
TXN_2086325,Cafe,2,2.0,4.0,Cartao de Credito,,2023-08-14
TXN_4062032,Cha,5,1.5,7.5,Carteira Digital,,2023-10-28
TXN_4329558,,4,2.0,8.0,,,2023-04-22
TXN_2029301,Cha,5,1.5,7.5,Carteira Digital,,2023-08-06
TXN_4508067,Smoothie,5,4.0,20.0,Cartao de Credito,Entrega,2023-03-19
TXN_6637315,Bolo,3,3.0,9.0,Dinheiro,,2023-12-02
TXN_3660347,Smoothie,5,4.0,20.0,,Loja,Nao Sabemos
TXN_4251500,Cookie,4,1.0,,Carteira Digital,Entrega,2023-11-11
TXN_1516961,Sanduiche,3,4.0,12.0,Cartao de Credito,Entrega,2023-11-01
TXN_5033660,Cafe,2,2.0,4.0,ERRO,,2023-09-12
TXN_9506595,,3,1.5,4.5,Dinheiro,Loja,2023-07-10
TXN_6646684,Cookie,3,1.0,3.0,Dinheiro,,2023-06-01
TXN_6866644,Sanduiche,1,4.0,4.0,,,2023-07-22
TXN_7228322,Cookie,1,1.0,Nao Sabemos,Cartao de Credito,,2023-02-18
TXN_3595118,Suco,2,3.0,6.0,Dinheiro,Loja,2023-02-03
TXN_4040941,Cookie,1,1.0,1.0,Dinheiro,Loja,2023-02-20
TXN_7753584,Cafe,4,2.0,8.0,,Entrega,
TXN_4738349,Smoothie,2,4.0,8.0,Carteira Digital,,2023-02-06
TXN_9436284,Cafe,3,2.0,6.0,Cartao de Credito,,2023-03-28
TXN_1221801,Smoothie,2,4.0,8.0,,,2023-06-17
TXN_3185929,Salada,3,5.0,15.0,,Entrega,2023-07-27
TXN_2332609,,5,4.0,20.0,Cartao de Credito,Loja,2023-05-17
TXN_4183705,Cha,2,1.5,3.0,Cartao de Credito,Loja,2023-11-23
TXN_5459138,Smoothie,2,4.0,8.0,Carteira Digital,Loja,
TXN_7435096,,4,1.5,6.0,,Loja,2023-10-21
TXN_2561471,Sanduiche,1,4.0,4.0,,Loja,2023-07-12
TXN_3098503,Salada,1,5.0,,Cartao de Credito,Entrega,2023-05-31
TXN_1148060,Cookie,5,1.0,5.0,Dinheiro,,2023-10-12
TXN_5151780,Salada,4,5.0,20.0,Dinheiro,Entrega,2023-06-24
TXN_3398955,Cookie,3,1.0,3.0,Dinheiro,ERRO,2023-10-19
TXN_8140360,Cafe,4,2.0,8.0,Carteira Digital,Entrega,2023-05-05
TXN_4448318,Cafe,4,2.0,8.0,Carteira Digital,Nao Sabemos,2023-08-07
TXN_8341520,Sanduiche,3,4.0,ERRO,,Entrega,2023-06-24
TXN_9883214,Suco,3,3.0,9.0,,,2023-04-04
TXN_2912934,Cookie,5,1.0,5.0,Cartao de Credito,,2023-04-01
TXN_7694996,Salada,4,5.0,20.0,Nao Sabemos,Loja,2023-03-11
TXN_5660244,Bolo,5,3.0,15.0,Carteira Digital,,2023-10-04
TXN_7873479,Cookie,1,1.0,1.0,Cartao de Credito,Entrega,2023-03-18
TXN_7771516,Sanduiche,3,4.0,12.0,Nao Sabemos,,2023-05-26
TXN_1166001,,Nao Sabemos,3.0,15.0,Dinheiro,ERRO,
TXN_6775304,Cha,4,1.5,6.0,Dinheiro,Loja,2023-03-08
TXN_3801966,Sanduiche,4,4.0,16.0,Carteira Digital,Loja,2023-01-14
TXN_2849095,,3,2.0,6.0,Carteira Digital,Loja,2023-07-13
TXN_1749930,Salada,5,5.0,25.0,Nao Sabemos,Loja,2023-07-01
TXN_2210925,Suco,4,3.0,12.0,Dinheiro,Loja,2023-07-06
TXN_6810969,,1,4.0,4.0,Nao Sabemos,Loja,2023-03-08
TXN_2651789,Cookie,1,1.0,1.0,,Entrega,2023-02-10
TXN_7750963,Cha,4,1.5,6.0,Cartao de Credito,Loja,2023-06-09
TXN_8134280,Cookie,1,1.0,1.0,Carteira Digital,Entrega,2023-01-29
TXN_2231082,Bolo,Nao Sabemos,3.0,15.0,Dinheiro,Loja,2023-05-03
TXN_2014042,Cookie,4,1.0,4.0,Carteira Digital,Entrega,2023-10-27
TXN_1132293,Cha,4,1.5,6.0,ERRO,,2023-07-05
TXN_3550177,Salada,5,5.0,25.0,Dinheiro,,2023-09-13
TXN_5326795,Cookie,2,1.0,2.0,,,2023-04-05
TXN_1993503,Cookie,4,1.0,4.0,Cartao de Credito,ERRO,2023-08-16
TXN_4097922,Salada,3,5.0,15.0,Dinheiro,,2023-01-16
TXN_2317041,Cha,3,ERRO,4.5,Dinheiro,Loja,2023-01-15
TXN_4648031,Cha,4,1.5,6.0,Carteira Digital,,2023-09-04
TXN_4942960,Suco,1,3.0,3.0,ERRO,Entrega,2023-04-12
TXN_8740501,Salada,5,5.0,25.0,,,2023-02-05
TXN_4523273,Bolo,4,Nao Sabemos,12.0,Carteira Digital,,2023-10-17
TXN_7276478,Sanduiche,5,4.0,20.0,Dinheiro,Entrega,2023-09-07
TXN_6036240,Bolo,4,3.0,12.0,Cartao de Credito,Loja,2023-10-30
TXN_1449866,Salada,4,5.0,20.0,Dinheiro,,2023-09-21
TXN_2882871,Salada,3,5.0,15.0,Cartao de Credito,Entrega,2023-08-30
TXN_1047450,Cafe,2,2.0,4.0,Dinheiro,Loja,2023-11-19
TXN_9673685,Salada,1,5.0,5.0,Dinheiro,Loja,2023-12-11
TXN_3547569,Smoothie,4,4.0,16.0,Carteira Digital,Loja,2023-08-04
TXN_2866587,Sanduiche,3,4.0,12.0,Cartao de Credito,,2023-09-16
TXN_1629218,Cafe,ERRO,2.0,6.0,Carteira Digital,,2023-06-27
TXN_2964982,Sanduiche,1,4.0,4.0,Carteira Digital,Loja,2023-04-15
TXN_5974791,Cookie,2,1.0,2.0,Dinheiro,,2023-10-22
TXN_1005472,Cafe,4,2.0,8.0,Cartao de Credito,,2023-04-21
TXN_7202898,Cookie,4,1.0,4.0,ERRO,ERRO,2023-07-18
TXN_4511996,Nao Sabemos,3,3.0,9.0,Carteira Digital,,2023-09-18
TXN_9896694,Sanduiche,4,4.0,16.0,Dinheiro,,2023-02-16
TXN_9881555,Nao Sabemos,5,3.0,15.0,Dinheiro,Loja,2023-04-09
TXN_9853220,Cookie,Nao Sabemos,1.0,5.0,Cartao de Credito,Loja,2023-04-02
TXN_2354774,Cafe,5,2.0,10.0,,Loja,Nao Sabemos
TXN_5723229,Suco,5,3.0,15.0,Carteira Digital,Entrega,2023-06-23
TXN_1065721,Sanduiche,4,4.0,16.0,Dinheiro,Entrega,2023-12-06
TXN_4921791,Salada,4,5.0,20.0,Cartao de Credito,,Nao Sabemos
TXN_3692789,Sanduiche,,4.0,8.0,Cartao de Credito,ERRO,Nao Sabemos
TXN_8155446,Salada,3,5.0,15.0,Carteira Digital,Entrega,2023-12-20
TXN_2253852,Cookie,2,1.0,2.0,Cartao de Credito,Entrega,2023-08-26
TXN_2810187,Cafe,ERRO,2.0,8.0,ERRO,Loja,2023-10-17
TXN_4962500,Suco,5,3.0,15.0,,Entrega,Nao Sabemos
TXN_6994752,Suco,4,3.0,12.0,Dinheiro,Entrega,2023-06-17
TXN_7598654,Cafe,3,2.0,6.0,Cartao de Credito,,2023-11-26
TXN_8039560,,5,2.0,10.0,Carteira Digital,,2023-03-29
TXN_6785331,Bolo,1,3.0,3.0,,,2023-04-12
TXN_8260297,Salada,2,5.0,10.0,Dinheiro,Loja,2023-07-04
TXN_7152012,Sanduiche,3,4.0,12.0,Carteira Digital,Loja,2023-04-02
TXN_7907366,Cafe,4,2.0,8.0,Carteira Digital,Nao Sabemos,2023-01-13
TXN_3830888,Cafe,4,2.0,8.0,,Loja,2023-02-20
TXN_1565027,Nao Sabemos,3,1.5,,,,2023-03-16
TXN_5618377,Sanduiche,2,4.0,8.0,,Loja,2023-04-02
TXN_3645674,Cha,4,1.5,6.0,Dinheiro,Entrega,2023-07-18
TXN_2464236,Cookie,5,1.0,5.0,Carteira Digital,,2023-04-02
TXN_4543793,Sanduiche,2,4.0,8.0,Dinheiro,Loja,2023-10-12
TXN_5745921,Sanduiche,2,4.0,8.0,,Loja,2023-03-01
TXN_7229419,Salada,2,5.0,10.0,,Entrega,2023-05-15
TXN_9247075,Salada,3,5.0,15.0,,Loja,2023-07-05
TXN_6960459,Cafe,1,2.0,ERRO,Cartao de Credito,Loja,2023-07-24
TXN_4679083,Bolo,5,3.0,Nao Sabemos,,Entrega,2023-12-25
TXN_3313534,Cookie,2,1.0,2.0,Carteira Digital,Loja,2023-01-05
TXN_4969431,Salada,4,5.0,20.0,Cartao de Credito,Entrega,2023-04-11
TXN_2977905,Smoothie,3,4.0,12.0,,,2023-06-23
TXN_5341204,Cafe,Nao Sabemos,2.0,2.0,,,2023-07-24
TXN_2147706,Suco,5,3.0,,Nao Sabemos,,2023-03-23
TXN_3663592,Smoothie,2,4.0,8.0,,Entrega,2023-08-26
TXN_4459351,Smoothie,5,4.0,20.0,Cartao de Credito,,2023-12-08
TXN_2976052,Cookie,5,1.0,5.0,,Entrega,2023-11-01
TXN_1373048,Salada,5,5.0,25.0,,Loja,2023-08-31
TXN_2575331,Cookie,5,1.0,5.0,Dinheiro,Loja,2023-03-20
TXN_4764236,Suco,1,3.0,3.0,Carteira Digital,,2023-05-29
TXN_3544380,Suco,1,3.0,3.0,Cartao de Credito,Loja,2023-09-13
TXN_2104473,Bolo,3,3.0,9.0,Carteira Digital,Entrega,2023-01-01
TXN_3819405,Suco,4,3.0,12.0,Carteira Digital,Loja,2023-02-16
TXN_3512665,Salada,5,5.0,25.0,Cartao de Credito,,2023-10-16
TXN_1696813,Cookie,3,1.0,3.0,Dinheiro,Loja,2023-04-02
TXN_4631228,Nao Sabemos,1,3.0,3.0,Carteira Digital,ERRO,2023-10-07
TXN_2084232,,4,1.5,6.0,Carteira Digital,Entrega,2023-10-11
TXN_5399303,Cafe,2,2.0,4.0,ERRO,Nao Sabemos,2023-11-02
TXN_1251960,Sanduiche,5,ERRO,20.0,Carteira Digital,Entrega,2023-11-20
TXN_1984774,Cha,3,1.5,4.5,Dinheiro,Entrega,2023-11-13
TXN_9886794,Bolo,1,3.0,3.0,Dinheiro,,2023-06-06
TXN_3821298,,5,4.0,20.0,Cartao de Credito,ERRO,2023-04-26
TXN_1057760,Suco,4,3.0,12.0,Cartao de Credito,Entrega,2023-02-20
TXN_2294778,Cookie,,1.0,3.0,Carteira Digital,,2023-05-29
TXN_6091431,Cha,3,1.5,4.5,Cartao de Credito,,2023-11-16
TXN_1728644,Cafe,1,2.0,2.0,Dinheiro,Entrega,2023-04-07
TXN_6993624,Bolo,4,3.0,12.0,Dinheiro,,2023-05-09
TXN_4003831,Cookie,1,1.0,1.0,Cartao de Credito,,Nao Sabemos
TXN_9018366,Suco,5,ERRO,15.0,Dinheiro,,2023-03-31
TXN_7708810,Smoothie,1,4.0,4.0,Dinheiro,,2023-06-09
TXN_8726874,Sanduiche,2,4.0,8.0,,Entrega,2023-09-30
TXN_4190431,Cha,3,1.5,4.5,Carteira Digital,,2023-09-23
TXN_5201123,Salada,2,5.0,10.0,Carteira Digital,Entrega,2023-07-12
TXN_6172528,Smoothie,3,4.0,12.0,Cartao de Credito,Loja,2023-05-18
TXN_1193551,Cookie,1,1.0,1.0,,Entrega,2023-01-07
TXN_9877722,Sanduiche,5,4.0,20.0,Carteira Digital,Loja,Nao Sabemos
TXN_2702861,Cookie,4,ERRO,4.0,Carteira Digital,Entrega,2023-06-02
TXN_4255580,ERRO,1,,3.0,Dinheiro,,
TXN_1256851,Sanduiche,4,4.0,16.0,Nao Sabemos,Loja,2023-07-29
TXN_4146795,Cha,5,1.5,7.5,Dinheiro,Loja,2023-10-29
TXN_2203873,Cha,3,1.5,4.5,Carteira Digital,,2023-01-26
TXN_5018462,Smoothie,5,4.0,20.0,Dinheiro,Loja,2023-11-28
TXN_6133971,Smoothie,5,4.0,20.0,Cartao de Credito,,2023-04-18
TXN_1417400,Cookie,2,1.0,2.0,Dinheiro,Loja,2023-03-20
TXN_4239859,Suco,1,ERRO,3.0,,ERRO,2023-02-03
TXN_5369010,,4,5.0,20.0,Dinheiro,Entrega,2023-04-23
TXN_4877436,Suco,4,3.0,12.0,,,2023-10-08
TXN_9697670,,3,3.0,9.0,Dinheiro,Entrega,2023-12-29
TXN_8643596,Cafe,5,2.0,10.0,Cartao de Credito,,2023-03-29
TXN_1654784,Cookie,5,1.0,5.0,,Loja,2023-12-31
TXN_4422898,Salada,2,5.0,10.0,Cartao de Credito,Loja,2023-04-20
TXN_4175191,Sanduiche,2,4.0,8.0,Dinheiro,ERRO,2023-11-20
TXN_3196388,Salada,3,5.0,15.0,Dinheiro,Loja,2023-03-04
TXN_6960031,Sanduiche,5,4.0,20.0,Carteira Digital,Entrega,2023-04-25
TXN_8963106,Cafe,5,2.0,10.0,Dinheiro,Loja,2023-04-01
TXN_7167980,Smoothie,3,4.0,ERRO,ERRO,,2023-10-05
TXN_8732716,Cha,3,1.5,4.5,,,2023-12-29
TXN_3530118,Bolo,5,3.0,15.0,Carteira Digital,Nao Sabemos,2023-11-14
TXN_7875743,Bolo,5,3.0,15.0,Dinheiro,Entrega,2023-04-17
TXN_1526920,Sanduiche,5,4.0,20.0,Carteira Digital,Entrega,ERRO
TXN_1933315,Suco,2,3.0,6.0,Carteira Digital,Loja,2023-09-29
TXN_5674503,Bolo,3,3.0,9.0,ERRO,Entrega,2023-12-14
TXN_5252187,Sanduiche,1,4.0,4.0,Dinheiro,,2023-01-20
TXN_4668931,Suco,3,3.0,9.0,Dinheiro,Loja,2023-07-09
TXN_2504703,Smoothie,5,4.0,20.0,Carteira Digital,Entrega,2023-01-09
TXN_3113428,Suco,2,3.0,6.0,Dinheiro,Loja,2023-10-30
TXN_9663941,Suco,4,3.0,12.0,Dinheiro,Loja,ERRO
TXN_7595115,Sanduiche,2,4.0,8.0,,Entrega,2023-04-17
TXN_9034955,Cookie,1,1.0,1.0,Cartao de Credito,Loja,2023-09-07
TXN_7856009,Bolo,2,3.0,6.0,,,2023-05-27
TXN_2375919,Sanduiche,3,4.0,12.0,,ERRO,2023-11-23
TXN_9344399,Cookie,2,1.0,2.0,Nao Sabemos,,2023-12-04
TXN_1091243,Sanduiche,2,4.0,8.0,,Loja,2023-01-06
TXN_8800741,Cafe,4,,8.0,,,2023-06-26
TXN_3546303,Cha,2,1.5,3.0,Carteira Digital,Entrega,2023-09-11
TXN_7595096,Suco,1,3.0,3.0,,Nao Sabemos,2023-11-02
TXN_4788849,Cookie,1,Nao Sabemos,1.0,,Entrega,2023-03-13
TXN_7838802,Cookie,2,1.0,2.0,Cartao de Credito,Entrega,2023-11-20
TXN_6736326,Salada,2,5.0,10.0,Cartao de Credito,Loja,2023-04-14
TXN_2536021,Cookie,5,1.0,5.0,Nao Sabemos,Entrega,2023-10-02
TXN_2065683,Nao Sabemos,3,Nao Sabemos,6.0,,,2023-09-21
TXN_5538696,Cafe,2,2.0,4.0,ERRO,Loja,2023-08-30
TXN_8434651,,4,3.0,12.0,Carteira Digital,,2023-01-27
TXN_4635386,Cha,1,1.5,1.5,Cartao de Credito,Entrega,ERRO
TXN_5466291,Salada,1,5.0,5.0,Cartao de Credito,ERRO,2023-09-19
TXN_2643389,Sanduiche,2,4.0,8.0,Cartao de Credito,,2023-08-24
TXN_9817135,Salada,1,5.0,5.0,Carteira Digital,ERRO,2023-03-25
TXN_7426086,Cafe,4,2.0,8.0,,ERRO,2023-01-13
TXN_9327861,Cha,5,1.5,7.5,Cartao de Credito,Loja,2023-07-17
TXN_3971440,Bolo,4,3.0,12.0,Carteira Digital,Entrega,2023-10-22
TXN_8494583,Cookie,5,1.0,5.0,Cartao de Credito,Loja,2023-11-29
TXN_8083377,Cha,4,1.5,6.0,Carteira Digital,Loja,2023-01-06
TXN_6883187,Suco,2,ERRO,6.0,ERRO,,2023-11-16
TXN_8340038,Cha,1,1.5,1.5,Carteira Digital,Loja,2023-07-15
TXN_2275799,Sanduiche,3,4.0,12.0,Carteira Digital,Loja,2023-10-04
TXN_3497691,Smoothie,4,4.0,16.0,Cartao de Credito,,2023-09-06
TXN_5881237,Cookie,2,1.0,2.0,,,2023-08-14
TXN_2271705,Cha,5,1.5,7.5,,,2023-07-20
TXN_1640172,Salada,Nao Sabemos,5.0,5.0,,,2023-04-13
TXN_4618211,Smoothie,4,4.0,16.0,Dinheiro,,2023-09-12
TXN_9618563,Smoothie,1,4.0,4.0,,Entrega,2023-02-24
TXN_4374260,Cookie,1,1.0,,Dinheiro,Nao Sabemos,2023-04-20
TXN_1946773,Sanduiche,4,4.0,16.0,Dinheiro,,2023-08-28
TXN_4387523,Bolo,3,3.0,9.0,,,2023-02-07
TXN_7661094,Salada,4,5.0,20.0,Dinheiro,,2023-07-21
TXN_6766664,Cafe,3,2.0,6.0,,,2023-05-21
TXN_9055374,Sanduiche,1,4.0,,,Entrega,Nao Sabemos
TXN_1861717,Cha,2,1.5,3.0,Dinheiro,Loja,2023-11-10
TXN_3421079,Smoothie,1,4.0,4.0,Cartao de Credito,Loja,2023-12-18
TXN_1637131,ERRO,4,ERRO,6.0,Dinheiro,,Nao Sabemos
TXN_7636536,Cookie,2,1.0,2.0,Dinheiro,,2023-05-06
TXN_4971607,Smoothie,5,4.0,20.0,Dinheiro,Loja,2023-03-30
TXN_1852436,Suco,4,ERRO,12.0,,,ERRO
TXN_9701622,Cookie,5,1.0,5.0,Carteira Digital,,2023-09-24
TXN_6966241,Suco,2,3.0,6.0,Carteira Digital,Loja,2023-04-13
TXN_9252700,Nao Sabemos,3,3.0,9.0,Cartao de Credito,,2023-08-24
TXN_1124900,,4,4.0,16.0,Cartao de Credito,Loja,2023-09-08
TXN_3964624,Cha,3,1.5,4.5,,Loja,2023-09-20
TXN_2226371,Bolo,1,3.0,3.0,Dinheiro,,2023-11-18
TXN_5744797,Bolo,,ERRO,3.0,Dinheiro,Loja,2023-12-20
TXN_5777164,Smoothie,1,4.0,4.0,Cartao de Credito,Entrega,2023-02-07
TXN_5817802,Cafe,5,2.0,10.0,,Loja,2023-02-13
TXN_3787234,Cha,2,1.5,3.0,Carteira Digital,Loja,2023-03-15
TXN_4525646,Bolo,3,3.0,9.0,Cartao de Credito,,2023-07-07
TXN_7004303,Nao Sabemos,3,4.0,12.0,Dinheiro,Loja,2023-10-06
TXN_8649416,Bolo,5,3.0,15.0,Cartao de Credito,Entrega,2023-09-21
TXN_3219599,Nao Sabemos,2,3.0,6.0,,,2023-08-22
TXN_1394131,Suco,4,3.0,12.0,,Entrega,2023-06-13
TXN_9237291,Suco,2,3.0,6.0,Cartao de Credito,ERRO,2023-09-22
TXN_9520855,Bolo,4,3.0,12.0,,,2023-01-11
TXN_4565080,Smoothie,4,4.0,16.0,Carteira Digital,Loja,2023-09-28
TXN_8348710,Cafe,1,2.0,2.0,Dinheiro,Loja,2023-12-27
TXN_5127819,Suco,3,3.0,9.0,ERRO,,2023-04-03
TXN_7496394,Smoothie,4,4.0,16.0,,,2023-06-12
TXN_8495889,Bolo,1,3.0,3.0,Dinheiro,Entrega,2023-06-26
TXN_5064188,Sanduiche,4,4.0,16.0,Cartao de Credito,Nao Sabemos,2023-12-08
TXN_6104335,Smoothie,2,4.0,8.0,Cartao de Credito,,2023-11-13
TXN_5313435,Salada,4,5.0,Nao Sabemos,Dinheiro,,2023-02-18
TXN_6700745,Suco,3,3.0,,,Loja,2023-04-23
TXN_9897215,Bolo,3,3.0,,Cartao de Credito,,2023-11-22
TXN_7764175,Salada,3,5.0,15.0,Dinheiro,Loja,2023-09-02
TXN_3027490,Cookie,3,1.0,3.0,ERRO,Entrega,2023-02-25
TXN_5368297,Smoothie,2,4.0,8.0,,Entrega,2023-10-04
TXN_2053125,Salada,1,5.0,5.0,Carteira Digital,,2023-07-26
TXN_2522828,Smoothie,4,4.0,16.0,Cartao de Credito,,2023-01-15
TXN_6616787,Nao Sabemos,2,3.0,6.0,ERRO,Loja,2023-09-29
TXN_6419317,Sanduiche,4,4.0,16.0,Cartao de Credito,ERRO,2023-02-25
TXN_5939950,Sanduiche,2,4.0,8.0,Dinheiro,ERRO,2023-06-16
TXN_4607296,Bolo,5,3.0,15.0,ERRO,Loja,2023-04-02
TXN_8316135,Salada,3,5.0,15.0,Carteira Digital,Entrega,2023-11-06
TXN_7910956,Cafe,5,2.0,10.0,Carteira Digital,Loja,2023-07-21
TXN_1142233,Cha,5,1.5,7.5,Carteira Digital,Entrega,2023-09-01
TXN_9810581,,1,3.0,3.0,Dinheiro,,2023-11-20
TXN_2588566,,3,5.0,15.0,,Entrega,2023-01-10
TXN_3786518,Salada,1,5.0,,Cartao de Credito,Loja,2023-09-16
TXN_2009407,Suco,5,Nao Sabemos,15.0,Dinheiro,Entrega,2023-05-05
TXN_9163155,Nao Sabemos,4,2.0,Nao Sabemos,Cartao de Credito,Entrega,2023-04-23
TXN_8272750,Salada,5,ERRO,25.0,,,2023-05-18
TXN_2532563,Salada,4,5.0,20.0,,Entrega,
TXN_8532735,Cafe,2,2.0,4.0,Dinheiro,Entrega,2023-07-28
TXN_1697299,Smoothie,3,4.0,12.0,Dinheiro,Loja,2023-10-08
TXN_5785639,Salada,1,5.0,5.0,Cartao de Credito,,2023-04-10
TXN_8445753,Cha,4,1.5,6.0,Dinheiro,Entrega,2023-04-07
TXN_3641519,,5,1.0,5.0,Carteira Digital,Loja,2023-06-08
TXN_1985278,Sanduiche,3,4.0,12.0,,Loja,2023-02-13
TXN_6612143,Cha,5,1.5,7.5,Dinheiro,Loja,2023-11-07
TXN_8352416,Salada,1,5.0,,Carteira Digital,Loja,2023-07-26
TXN_5498693,Bolo,4,3.0,12.0,Nao Sabemos,,2023-05-13
TXN_2644561,,4,4.0,16.0,Carteira Digital,,2023-09-13
TXN_8912001,Cookie,ERRO,1.0,1.0,Cartao de Credito,,2023-03-27
TXN_8330837,Suco,3,3.0,9.0,Carteira Digital,,2023-10-13
TXN_3703482,Bolo,4,3.0,,,Nao Sabemos,2023-01-08
TXN_3455103,Salada,1,5.0,5.0,Carteira Digital,Entrega,2023-04-22
TXN_1496962,Smoothie,5,4.0,20.0,,Loja,2023-12-17
TXN_4216294,Cha,4,1.5,6.0,Dinheiro,Loja,2023-10-19
TXN_3002889,Cafe,3,2.0,6.0,Carteira Digital,Nao Sabemos,2023-10-22
TXN_4275827,Nao Sabemos,2,1.5,3.0,Dinheiro,Entrega,2023-04-21
TXN_6044312,Bolo,2,3.0,6.0,ERRO,Loja,2023-01-03
TXN_4008135,Cookie,5,1.0,5.0,Dinheiro,Entrega,2023-11-25
TXN_5336876,Smoothie,ERRO,4.0,12.0,Cartao de Credito,,2023-07-07
TXN_8990020,Sanduiche,4,4.0,16.0,ERRO,Loja,2023-09-09
TXN_5654331,Cafe,4,2.0,8.0,Dinheiro,Loja,2023-07-31
TXN_1213938,Salada,5,5.0,25.0,Carteira Digital,Entrega,2023-07-06
TXN_2522182,Salada,2,5.0,,Carteira Digital,Loja,2023-11-11
TXN_5329431,Sanduiche,3,4.0,,Cartao de Credito,Loja,2023-10-03
TXN_9647494,,2,4.0,8.0,Cartao de Credito,Nao Sabemos,2023-10-21
TXN_8482887,Salada,1,5.0,5.0,Carteira Digital,Entrega,2023-10-29
TXN_3883425,Smoothie,5,4.0,20.0,Carteira Digital,Nao Sabemos,2023-07-09
TXN_4434185,Smoothie,5,ERRO,20.0,Cartao de Credito,Entrega,2023-04-30
TXN_7388851,Smoothie,1,4.0,4.0,Carteira Digital,,2023-09-30
TXN_8460225,Smoothie,5,4.0,20.0,ERRO,Loja,2023-02-23
TXN_5471175,Cookie,4,1.0,4.0,Dinheiro,,2023-04-16
TXN_1874601,Cafe,4,2.0,8.0,,,2023-12-10
TXN_3641001,Smoothie,3,4.0,12.0,Carteira Digital,ERRO,2023-11-10
TXN_6446441,Salada,3,5.0,15.0,Carteira Digital,,2023-02-18
TXN_9718216,Suco,4,3.0,12.0,,Nao Sabemos,2023-07-07
TXN_7391138,Cha,5,1.5,7.5,Dinheiro,,2023-08-23
TXN_9548077,Cha,2,1.5,3.0,Dinheiro,Loja,2023-07-05
TXN_9185022,Sanduiche,3,4.0,12.0,Carteira Digital,Loja,2023-06-19
TXN_6841993,Suco,3,3.0,9.0,Dinheiro,Entrega,2023-09-15
TXN_1701766,Bolo,4,3.0,12.0,,,2023-11-22
TXN_9541057,Suco,4,3.0,12.0,Dinheiro,Loja,2023-04-24
TXN_4699706,Cafe,5,2.0,10.0,,Loja,2023-12-04
TXN_2451247,Cha,4,1.5,6.0,Carteira Digital,Entrega,2023-02-14
TXN_6272908,Suco,3,3.0,9.0,Dinheiro,Entrega,2023-12-01
TXN_9093708,Sanduiche,3,Nao Sabemos,12.0,Cartao de Credito,Loja,2023-12-08
TXN_7785034,Smoothie,4,4.0,16.0,Nao Sabemos,Entrega,2023-11-09
TXN_4048690,Bolo,3,3.0,9.0,Dinheiro,Loja,2023-09-06
TXN_4971992,Bolo,2,3.0,6.0,,,2023-09-24
TXN_6738516,Sanduiche,Nao Sabemos,4.0,20.0,Dinheiro,,2023-10-07
TXN_3919995,Cha,3,1.5,4.5,Dinheiro,Entrega,2023-01-26
TXN_3522385,Smoothie,4,4.0,16.0,Cartao de Credito,Entrega,2023-03-19
TXN_3140020,Suco,5,3.0,15.0,,Loja,2023-06-19
TXN_9756401,Salada,3,5.0,15.0,Dinheiro,Loja,2023-02-04
TXN_1937081,Bolo,2,3.0,6.0,Cartao de Credito,,2023-06-07
TXN_9668584,Cookie,2,Nao Sabemos,2.0,Carteira Digital,,2023-12-13
TXN_2544072,Cookie,1,1.0,1.0,,Loja,2023-08-17
TXN_7260110,Salada,5,5.0,25.0,Cartao de Credito,Loja,2023-03-07
TXN_1588687,Cafe,2,2.0,4.0,Carteira Digital,Entrega,2023-08-22
TXN_2886505,Cha,3,1.5,4.5,,,2023-09-05
TXN_3864453,Cookie,5,1.0,5.0,Carteira Digital,,2023-11-15
TXN_5346027,Sanduiche,2,4.0,8.0,,Nao Sabemos,2023-12-19
TXN_3674876,Smoothie,5,4.0,20.0,Dinheiro,Entrega,
TXN_8690361,Smoothie,3,4.0,12.0,,,2023-07-12
TXN_8419805,Bolo,5,3.0,15.0,,Loja,2023-07-24
TXN_3125699,Suco,1,3.0,3.0,Cartao de Credito,Entrega,2023-02-05
TXN_5106316,Sanduiche,5,4.0,Nao Sabemos,Carteira Digital,Entrega,2023-01-23
TXN_5666369,Suco,2,3.0,6.0,Carteira Digital,Loja,2023-07-17
TXN_7712807,Smoothie,4,4.0,16.0,Cartao de Credito,,2023-02-17
TXN_8199561,Cookie,4,1.0,4.0,Nao Sabemos,,2023-07-31
TXN_4334932,Cafe,2,2.0,4.0,ERRO,Loja,2023-12-27
TXN_4082099,Suco,2,3.0,6.0,Cartao de Credito,Loja,2023-06-01
TXN_9191700,Cha,5,1.5,7.5,,Loja,2023-10-01
TXN_2249212,Bolo,2,3.0,6.0,ERRO,,
TXN_9921392,Cafe,5,2.0,10.0,,,2023-06-28
TXN_7125395,Salada,1,,5.0,Dinheiro,Entrega,2023-07-23
TXN_4521701,Bolo,4,3.0,12.0,,Loja,2023-10-08
TXN_4243930,Nao Sabemos,5,4.0,20.0,Dinheiro,Loja,2023-06-07
TXN_1418829,Smoothie,1,4.0,4.0,,Entrega,2023-09-19
